Date,Index Category,Sub Category,Region, Plow , Index , Phigh ,type
8/1/2018,Chemical,Surfactant,Appalachian, 82.83 , 91.18 , 142.35 ,Normalized Price
9/1/2018,Chemical,Surfactant,Appalachian, 83.14 , 91.51 , 138.20 ,Normalized Price
10/1/2018,Chemical,Surfactant,Appalachian, 83.39 , 91.07 , 135.82 ,Normalized Price
11/1/2018,Chemical,Surfactant,Appalachian, 83.59 , 93.44 , 132.98 ,Normalized Price
12/1/2018,Chemical,Surfactant,Appalachian, 83.75 , 97.20 , 131.64 ,Normalized Price
1/1/2019,Chemical,Surfactant,Appalachian, 83.87 , 96.33 , 132.53 ,Normalized Price
2/1/2019,Chemical,Surfactant,Appalachian, 83.97 , 95.62 , 135.98 ,Normalized Price
3/1/2019,Chemical,Surfactant,Appalachian, 84.05 , 95.06 , 138.74 ,Normalized Price
4/1/2019,Chemical,Surfactant,Appalachian, 84.12 , 94.61 , 138.47 ,Normalized Price
5/1/2019,Chemical,Surfactant,Appalachian, 84.17 , 94.25 , 140.73 ,Normalized Price
6/1/2019,Chemical,Surfactant,Appalachian, 85.05 , 94.89 , 140.07 ,Normalized Price
7/1/2019,Chemical,Surfactant,Appalachian, 85.76 , 95.40 , 142.01 ,Normalized Price
8/1/2019,Chemical,Surfactant,Appalachian, 86.33 , 95.81 , 147.81 ,Normalized Price
9/1/2019,Chemical,Surfactant,Appalachian, 86.78 , 96.14 , 145.73 ,Normalized Price
10/1/2019,Chemical,Surfactant,Appalachian, 87.14 , 96.40 , 144.07 ,Normalized Price
11/1/2019,Chemical,Surfactant,Appalachian, 87.43 , 96.61 , 145.21 ,Normalized Price
12/1/2019,Chemical,Surfactant,Appalachian, 87.66 , 96.78 , 143.65 ,Normalized Price
1/1/2020,Chemical,Surfactant,Appalachian, 87.85 , 96.91 , 142.40 ,Normalized Price
2/1/2020,Chemical,Surfactant,Appalachian, 87.99 , 97.02 , 143.88 ,Normalized Price
3/1/2020,Chemical,Surfactant,Appalachian, 88.11 , 100.81 , 145.05 ,Normalized Price
4/1/2020,Chemical,Surfactant,Appalachian, 96.87 , 112.46 , 152.45 ,Normalized Price
5/1/2020,Chemical,Surfactant,Appalachian, 104.98 , 123.64 , 160.00 ,Normalized Price
6/1/2020,Chemical,Surfactant,Appalachian, 111.47 , 135.32 , 166.03 ,Normalized Price
7/1/2020,Chemical,Surfactant,Appalachian, 117.89 , 138.64 , 170.86 ,Normalized Price
8/1/2020,Chemical,Surfactant,Appalachian, 124.27 , 148.95 , 174.72 ,Normalized Price
9/1/2020,Chemical,Surfactant,Appalachian, 129.37 , 156.58 , 177.82 ,Normalized Price
10/1/2020,Chemical,Surfactant,Appalachian, 133.45 , 162.55 , 180.29 ,Normalized Price
11/1/2020,Chemical,Surfactant,Appalachian, 132.01 , 163.71 , 182.27 ,Normalized Price
12/1/2020,Chemical,Surfactant,Appalachian, 135.56 , 164.52 , 183.85 ,Normalized Price
1/1/2021,Chemical,Surfactant,Appalachian, 138.41 , 168.02 , 185.11 ,Normalized Price
2/1/2021,Chemical,Surfactant,Appalachian, 140.68 , 170.83 , 186.13 ,Normalized Price
3/1/2021,Chemical,Surfactant,Appalachian, 142.50 , 166.61 , 186.94 ,Normalized Price
4/1/2021,Chemical,Surfactant,Appalachian, 143.95 , 169.42 , 187.59 ,Normalized Price
5/1/2021,Chemical,Surfactant,Appalachian, 145.11 , 165.57 , 188.10 ,Normalized Price
6/1/2021,Chemical,Surfactant,Appalachian, 146.04 , 169.74 , 188.52 ,Normalized Price
7/1/2021,Chemical,Surfactant,Appalachian, 146.79 , 168.74 , 188.85 ,Normalized Price
8/1/2021,Chemical,Surfactant,Appalachian, 147.38 , 167.94 , 187.49 ,Normalized Price
9/1/2021,Chemical,Surfactant,Appalachian, 147.86 , 172.39 , 188.03 ,Normalized Price
10/1/2021,Chemical,Surfactant,Appalachian, 148.24 , 174.32 , 188.46 ,Normalized Price
11/1/2021,Chemical,Surfactant,Appalachian, 148.55 , 170.51 , 188.80 ,Normalized Price
12/1/2021,Chemical,Surfactant,Appalachian, 150.29 , 174.45 , 189.08 ,Normalized Price
1/1/2022,Chemical,Surfactant,Appalachian, 151.68 , 171.01 , 189.30 ,Normalized Price
2/1/2022,Chemical,Surfactant,Appalachian, 152.79 , 168.25 , 184.98 ,Normalized Price
3/1/2022,Chemical,Surfactant,Appalachian, 151.23 , 166.05 , 186.02 ,Normalized Price
4/1/2022,Chemical,Surfactant,Appalachian, 151.62 , 164.29 , 185.36 ,Normalized Price
1/1/2018,Chemical,Scale Inhibitor,Appalachian, 95.74 , 100.00 , 116.60 ,Normalized Price
2/1/2018,Chemical,Scale Inhibitor,Appalachian, 95.74 , 101.09 , 116.60 ,Normalized Price
3/1/2018,Chemical,Scale Inhibitor,Appalachian, 94.17 , 100.33 , 116.60 ,Normalized Price
4/1/2018,Chemical,Scale Inhibitor,Appalachian, 93.38 , 99.72 , 112.99 ,Normalized Price
5/1/2018,Chemical,Scale Inhibitor,Appalachian, 93.46 , 98.97 , 109.85 ,Normalized Price
6/1/2018,Chemical,Scale Inhibitor,Appalachian, 93.91 , 98.40 , 107.33 ,Normalized Price
7/1/2018,Chemical,Scale Inhibitor,Appalachian, 94.28 , 98.17 , 105.32 ,Normalized Price
8/1/2018,Chemical,Scale Inhibitor,Appalachian, 94.92 , 99.63 , 112.14 ,Normalized Price
9/1/2018,Chemical,Scale Inhibitor,Appalachian, 95.44 , 104.31 , 117.61 ,Normalized Price
10/1/2018,Chemical,Scale Inhibitor,Appalachian, 95.50 , 104.84 , 121.98 ,Normalized Price
11/1/2018,Chemical,Scale Inhibitor,Appalachian, 95.55 , 107.19 , 122.35 ,Normalized Price
12/1/2018,Chemical,Scale Inhibitor,Appalachian, 96.36 , 109.07 , 125.77 ,Normalized Price
1/1/2019,Chemical,Scale Inhibitor,Appalachian, 97.95 , 110.58 , 128.51 ,Normalized Price
2/1/2019,Chemical,Scale Inhibitor,Appalachian, 99.22 , 112.81 , 130.70 ,Normalized Price
3/1/2019,Chemical,Scale Inhibitor,Appalachian, 100.36 , 113.57 , 132.45 ,Normalized Price
4/1/2019,Chemical,Scale Inhibitor,Appalachian, 101.50 , 114.18 , 133.85 ,Normalized Price
5/1/2019,Chemical,Scale Inhibitor,Appalachian, 99.55 , 111.73 , 134.97 ,Normalized Price
6/1/2019,Chemical,Scale Inhibitor,Appalachian, 97.99 , 109.78 , 132.75 ,Normalized Price
7/1/2019,Chemical,Scale Inhibitor,Appalachian, 96.75 , 108.21 , 131.51 ,Normalized Price
8/1/2019,Chemical,Scale Inhibitor,Appalachian, 96.62 , 107.08 , 133.10 ,Normalized Price
9/1/2019,Chemical,Scale Inhibitor,Appalachian, 94.87 , 106.05 , 129.92 ,Normalized Price
10/1/2019,Chemical,Scale Inhibitor,Appalachian, 91.13 , 103.55 , 123.86 ,Normalized Price
11/1/2019,Chemical,Scale Inhibitor,Appalachian, 89.74 , 101.54 , 119.01 ,Normalized Price
12/1/2019,Chemical,Scale Inhibitor,Appalachian, 88.62 , 99.93 , 118.39 ,Normalized Price
1/1/2020,Chemical,Scale Inhibitor,Appalachian, 87.73 , 98.65 , 115.28 ,Normalized Price
2/1/2020,Chemical,Scale Inhibitor,Appalachian, 87.02 , 97.62 , 117.00 ,Normalized Price
3/1/2020,Chemical,Scale Inhibitor,Appalachian, 86.45 , 96.80 , 114.17 ,Normalized Price
4/1/2020,Chemical,Scale Inhibitor,Appalachian, 80.13 , 88.41 , 109.92 ,Normalized Price
5/1/2020,Chemical,Scale Inhibitor,Appalachian, 73.48 , 81.70 , 102.00 ,Normalized Price
6/1/2020,Chemical,Scale Inhibitor,Appalachian, 69.20 , 78.30 , 100.19 ,Normalized Price
7/1/2020,Chemical,Scale Inhibitor,Appalachian, 65.78 , 75.57 , 95.78 ,Normalized Price
8/1/2020,Chemical,Scale Inhibitor,Appalachian, 63.05 , 71.43 , 88.14 ,Normalized Price
9/1/2020,Chemical,Scale Inhibitor,Appalachian, 60.86 , 68.11 , 82.03 ,Normalized Price
10/1/2020,Chemical,Scale Inhibitor,Appalachian, 58.06 , 63.86 , 76.17 ,Normalized Price
11/1/2020,Chemical,Scale Inhibitor,Appalachian, 55.64 , 60.47 , 71.48 ,Normalized Price
12/1/2020,Chemical,Scale Inhibitor,Appalachian, 53.70 , 57.75 , 68.70 ,Normalized Price
1/1/2021,Chemical,Scale Inhibitor,Appalachian, 52.14 , 55.57 , 66.47 ,Normalized Price
2/1/2021,Chemical,Scale Inhibitor,Appalachian, 53.04 , 55.78 , 65.97 ,Normalized Price
3/1/2021,Chemical,Scale Inhibitor,Appalachian, 51.80 , 55.94 , 67.33 ,Normalized Price
4/1/2021,Chemical,Scale Inhibitor,Appalachian, 50.82 , 56.08 , 65.19 ,Normalized Price
5/1/2021,Chemical,Scale Inhibitor,Appalachian, 50.03 , 56.18 , 63.47 ,Normalized Price
6/1/2021,Chemical,Scale Inhibitor,Appalachian, 49.40 , 56.26 , 67.18 ,Normalized Price
7/1/2021,Chemical,Scale Inhibitor,Appalachian, 49.83 , 57.01 , 65.84 ,Normalized Price
8/1/2021,Chemical,Scale Inhibitor,Appalachian, 50.18 , 57.61 , 69.08 ,Normalized Price
9/1/2021,Chemical,Scale Inhibitor,Appalachian, 51.54 , 58.09 , 71.41 ,Normalized Price
10/1/2021,Chemical,Scale Inhibitor,Appalachian, 52.63 , 58.47 , 73.53 ,Normalized Price
11/1/2021,Chemical,Scale Inhibitor,Appalachian, 55.23 , 60.37 , 75.15 ,Normalized Price
12/1/2021,Chemical,Scale Inhibitor,Appalachian, 56.37 , 61.19 , 76.99 ,Normalized Price
1/1/2022,Chemical,Scale Inhibitor,Appalachian, 57.99 , 62.07 , 74.95 ,Normalized Price
2/1/2022,Chemical,Scale Inhibitor,Appalachian, 59.13 , 63.67 , 75.37 ,Normalized Price
3/1/2022,Chemical,Scale Inhibitor,Appalachian, 59.90 , 64.80 , 75.55 ,Normalized Price
4/1/2022,Chemical,Scale Inhibitor,Appalachian, 60.67 , 65.50 , 75.11 ,Normalized Price
1/1/2018,Chemical,Acid,Appalachian, 66.20 , 100.00 , 112.68 ,Normalized Price
2/1/2018,Chemical,Acid,Appalachian, 66.20 , 100.00 , 110.85 ,Normalized Price
3/1/2018,Chemical,Acid,Appalachian, 66.20 , 100.00 , 111.21 ,Normalized Price
4/1/2018,Chemical,Acid,Appalachian, 66.20 , 100.00 , 109.67 ,Normalized Price
5/1/2018,Chemical,Acid,Appalachian, 66.20 , 100.00 , 110.27 ,Normalized Price
6/1/2018,Chemical,Acid,Appalachian, 66.20 , 100.00 , 110.22 ,Normalized Price
7/1/2018,Chemical,Acid,Appalachian, 67.04 , 100.00 , 110.71 ,Normalized Price
8/1/2018,Chemical,Acid,Appalachian, 63.63 , 94.08 , 111.81 ,Normalized Price
9/1/2018,Chemical,Acid,Appalachian, 60.20 , 89.35 , 112.69 ,Normalized Price
10/1/2018,Chemical,Acid,Appalachian, 58.16 , 85.57 , 114.09 ,Normalized Price
11/1/2018,Chemical,Acid,Appalachian, 56.39 , 85.35 , 117.33 ,Normalized Price
12/1/2018,Chemical,Acid,Appalachian, 55.11 , 86.59 , 119.92 ,Normalized Price
1/1/2019,Chemical,Acid,Appalachian, 54.09 , 87.58 , 124.11 ,Normalized Price
2/1/2019,Chemical,Acid,Appalachian, 53.27 , 88.38 , 134.50 ,Normalized Price
3/1/2019,Chemical,Acid,Appalachian, 52.62 , 91.83 , 142.81 ,Normalized Price
4/1/2019,Chemical,Acid,Appalachian, 56.18 , 92.71 , 156.50 ,Normalized Price
5/1/2019,Chemical,Acid,Appalachian, 59.03 , 98.82 , 160.41 ,Normalized Price
6/1/2019,Chemical,Acid,Appalachian, 62.71 , 105.81 , 170.58 ,Normalized Price
7/1/2019,Chemical,Acid,Appalachian, 64.26 , 111.41 , 171.68 ,Normalized Price
8/1/2019,Chemical,Acid,Appalachian, 61.40 , 110.26 , 168.33 ,Normalized Price
9/1/2019,Chemical,Acid,Appalachian, 59.12 , 100.88 , 176.92 ,Normalized Price
10/1/2019,Chemical,Acid,Appalachian, 56.17 , 94.09 , 183.79 ,Normalized Price
11/1/2019,Chemical,Acid,Appalachian, 53.67 , 86.54 , 179.42 ,Normalized Price
12/1/2019,Chemical,Acid,Appalachian, 51.67 , 80.50 , 180.16 ,Normalized Price
1/1/2020,Chemical,Acid,Appalachian, 50.07 , 76.37 , 184.97 ,Normalized Price
2/1/2020,Chemical,Acid,Appalachian, 48.79 , 79.40 , 190.23 ,Normalized Price
3/1/2020,Chemical,Acid,Appalachian, 47.76 , 80.43 , 187.40 ,Normalized Price
4/1/2020,Chemical,Acid,Appalachian, 47.08 , 78.42 , 190.76 ,Normalized Price
5/1/2020,Chemical,Acid,Appalachian, 46.54 , 81.05 , 194.86 ,Normalized Price
6/1/2020,Chemical,Acid,Appalachian, 46.10 , 83.85 , 200.96 ,Normalized Price
7/1/2020,Chemical,Acid,Appalachian, 45.76 , 95.25 , 198.80 ,Normalized Price
8/1/2020,Chemical,Acid,Appalachian, 45.48 , 105.78 , 205.52 ,Normalized Price
9/1/2020,Chemical,Acid,Appalachian, 45.26 , 111.38 , 209.48 ,Normalized Price
10/1/2020,Chemical,Acid,Appalachian, 50.29 , 117.28 , 221.11 ,Normalized Price
11/1/2020,Chemical,Acid,Appalachian, 44.46 , 112.13 , 219.14 ,Normalized Price
12/1/2020,Chemical,Acid,Appalachian, 39.79 , 108.01 , 228.83 ,Normalized Price
1/1/2021,Chemical,Acid,Appalachian, 38.45 , 114.58 , 236.59 ,Normalized Price
2/1/2021,Chemical,Acid,Appalachian, 37.38 , 119.83 , 242.79 ,Normalized Price
3/1/2021,Chemical,Acid,Appalachian, 36.53 , 109.95 , 247.75 ,Normalized Price
4/1/2021,Chemical,Acid,Appalachian, 35.84 , 109.09 , 251.72 ,Normalized Price
5/1/2021,Chemical,Acid,Appalachian, 35.29 , 108.40 , 249.27 ,Normalized Price
6/1/2021,Chemical,Acid,Appalachian, 34.85 , 107.84 , 252.93 ,Normalized Price
7/1/2021,Chemical,Acid,Appalachian, 35.91 , 114.44 , 255.87 ,Normalized Price
8/1/2021,Chemical,Acid,Appalachian, 36.76 , 116.91 , 258.22 ,Normalized Price
9/1/2021,Chemical,Acid,Appalachian, 37.43 , 118.88 , 260.09 ,Normalized Price
10/1/2021,Chemical,Acid,Appalachian, 37.97 , 112.71 , 261.60 ,Normalized Price
11/1/2021,Chemical,Acid,Appalachian, 38.41 , 112.94 , 262.80 ,Normalized Price
12/1/2021,Chemical,Acid,Appalachian, 37.77 , 112.26 , 263.76 ,Normalized Price
1/1/2022,Chemical,Acid,Appalachian, 38.67 , 113.05 , 260.30 ,Normalized Price
2/1/2022,Chemical,Acid,Appalachian, 38.77 , 113.08 , 260.36 ,Normalized Price
3/1/2022,Chemical,Acid,Appalachian, 38.80 , 113.06 , 259.93 ,Normalized Price
4/1/2022,Chemical,Acid,Appalachian, 39.06 , 113.27 , 258.96 ,Normalized Price
1/1/2018,Compression,Compression Price Index,Appalachian, 62.33 , 100.00 , 215.05 ,Normalized Price
2/1/2018,Compression,Compression Price Index,Appalachian, 61.64 , 99.31 , 211.24 ,Normalized Price
3/1/2018,Compression,Compression Price Index,Appalachian, 63.04 , 102.98 , 215.29 ,Normalized Price
4/1/2018,Compression,Compression Price Index,Appalachian, 62.32 , 99.31 , 216.12 ,Normalized Price
5/1/2018,Compression,Compression Price Index,Appalachian, 59.56 , 96.75 , 200.56 ,Normalized Price
6/1/2018,Compression,Compression Price Index,Appalachian, 67.23 , 104.03 , 206.84 ,Normalized Price
7/1/2018,Compression,Compression Price Index,Appalachian, 62.99 , 95.12 , 200.54 ,Normalized Price
8/1/2018,Compression,Compression Price Index,Appalachian, 60.82 , 88.89 , 196.14 ,Normalized Price
9/1/2018,Compression,Compression Price Index,Appalachian, 55.54 , 84.52 , 191.97 ,Normalized Price
10/1/2018,Compression,Compression Price Index,Appalachian, 55.61 , 87.04 , 191.43 ,Normalized Price
11/1/2018,Compression,Compression Price Index,Appalachian, 54.85 , 91.34 , 194.26 ,Normalized Price
12/1/2018,Compression,Compression Price Index,Appalachian, 56.98 , 91.81 , 193.04 ,Normalized Price
1/1/2019,Compression,Compression Price Index,Appalachian, 55.82 , 92.15 , 192.18 ,Normalized Price
2/1/2019,Compression,Compression Price Index,Appalachian, 57.66 , 92.38 , 191.82 ,Normalized Price
3/1/2019,Compression,Compression Price Index,Appalachian, 57.39 , 86.97 , 191.00 ,Normalized Price
4/1/2019,Compression,Compression Price Index,Appalachian, 55.83 , 86.81 , 195.29 ,Normalized Price
5/1/2019,Compression,Compression Price Index,Appalachian, 54.73 , 82.18 , 179.49 ,Normalized Price
6/1/2019,Compression,Compression Price Index,Appalachian, 56.65 , 83.20 , 188.86 ,Normalized Price
7/1/2019,Compression,Compression Price Index,Appalachian, 60.92 , 106.22 , 212.59 ,Normalized Price
8/1/2019,Compression,Compression Price Index,Appalachian, 65.98 , 126.22 , 230.24 ,Normalized Price
9/1/2019,Compression,Compression Price Index,Appalachian, 64.41 , 131.57 , 239.25 ,Normalized Price
10/1/2019,Compression,Compression Price Index,Appalachian, 65.62 , 138.65 , 247.87 ,Normalized Price
11/1/2019,Compression,Compression Price Index,Appalachian, 65.17 , 143.25 , 253.25 ,Normalized Price
12/1/2019,Compression,Compression Price Index,Appalachian, 64.29 , 139.06 , 251.37 ,Normalized Price
1/1/2020,Compression,Compression Price Index,Appalachian, 64.99 , 136.14 , 249.36 ,Normalized Price
2/1/2020,Compression,Compression Price Index,Appalachian, 64.81 , 130.30 , 247.56 ,Normalized Price
3/1/2020,Compression,Compression Price Index,Appalachian, 63.44 , 130.00 , 245.90 ,Normalized Price
4/1/2020,Compression,Compression Price Index,Appalachian, 64.50 , 132.68 , 245.30 ,Normalized Price
5/1/2020,Compression,Compression Price Index,Appalachian, 63.22 , 118.81 , 238.35 ,Normalized Price
6/1/2020,Compression,Compression Price Index,Appalachian, 64.74 , 126.39 , 248.32 ,Normalized Price
7/1/2020,Compression,Compression Price Index,Appalachian, 65.85 , 130.15 , 252.92 ,Normalized Price
8/1/2020,Compression,Compression Price Index,Appalachian, 64.16 , 133.46 , 257.11 ,Normalized Price
9/1/2020,Compression,Compression Price Index,Appalachian, 90.30 , 158.26 , 271.45 ,Normalized Price
10/1/2020,Compression,Compression Price Index,Appalachian, 80.63 , 154.00 , 271.49 ,Normalized Price
11/1/2020,Compression,Compression Price Index,Appalachian, 98.12 , 175.04 , 286.74 ,Normalized Price
12/1/2020,Compression,Compression Price Index,Appalachian, 93.32 , 174.07 , 286.68 ,Normalized Price
1/1/2021,Compression,Compression Price Index,Appalachian, 89.96 , 162.12 , 282.15 ,Normalized Price
2/1/2021,Compression,Compression Price Index,Appalachian, 103.21 , 178.31 , 300.36 ,Normalized Price
3/1/2021,Compression,Compression Price Index,Appalachian, 110.49 , 189.65 , 305.34 ,Normalized Price
4/1/2021,Compression,Compression Price Index,Appalachian, 120.13 , 194.35 , 314.87 ,Normalized Price
5/1/2021,Compression,Compression Price Index,Appalachian, 130.29 , 201.31 , 321.55 ,Normalized Price
6/1/2021,Compression,Compression Price Index,Appalachian, 133.99 , 205.75 , 321.43 ,Normalized Price
7/1/2021,Compression,Compression Price Index,Appalachian, 130.75 , 208.85 , 317.77 ,Normalized Price
8/1/2021,Compression,Compression Price Index,Appalachian, 129.56 , 211.03 , 317.97 ,Normalized Price
9/1/2021,Compression,Compression Price Index,Appalachian, 130.66 , 212.55 , 317.66 ,Normalized Price
10/1/2021,Compression,Compression Price Index,Appalachian, 130.49 , 213.62 , 317.52 ,Normalized Price
11/1/2021,Compression,Compression Price Index,Appalachian, 130.38 , 214.36 , 320.22 ,Normalized Price
12/1/2021,Compression,Compression Price Index,Appalachian, 128.22 , 214.89 , 317.86 ,Normalized Price
1/1/2022,Compression,Compression Price Index,Appalachian, 132.97 , 218.36 , 317.59 ,Normalized Price
2/1/2022,Compression,Compression Price Index,Appalachian, 136.30 , 221.58 , 323.45 ,Normalized Price
3/1/2022,Compression,Compression Price Index,Appalachian, 135.65 , 222.58 , 319.12 ,Normalized Price
4/1/2022,Compression,Compression Price Index,Appalachian, 137.18 , 223.85 , 319.70 ,Normalized Price
1/1/2018,Drilling Mud,Drilling Mud,Appalachian, 68.26 , 100.00 , 149.31 ,Normalized Price
2/1/2018,Drilling Mud,Drilling Mud,Appalachian, 69.58 , 99.79 , 141.33 ,Normalized Price
3/1/2018,Drilling Mud,Drilling Mud,Appalachian, 67.88 , 94.15 , 147.14 ,Normalized Price
4/1/2018,Drilling Mud,Drilling Mud,Appalachian, 72.05 , 101.82 , 152.36 ,Normalized Price
5/1/2018,Drilling Mud,Drilling Mud,Appalachian, 68.61 , 95.66 , 147.23 ,Normalized Price
6/1/2018,Drilling Mud,Drilling Mud,Appalachian, 68.65 , 94.19 , 141.92 ,Normalized Price
7/1/2018,Drilling Mud,Drilling Mud,Appalachian, 73.02 , 96.21 , 148.55 ,Normalized Price
8/1/2018,Drilling Mud,Drilling Mud,Appalachian, 69.33 , 89.81 , 161.70 ,Normalized Price
9/1/2018,Drilling Mud,Drilling Mud,Appalachian, 70.12 , 95.39 , 166.94 ,Normalized Price
10/1/2018,Drilling Mud,Drilling Mud,Appalachian, 65.77 , 97.12 , 168.76 ,Normalized Price
11/1/2018,Drilling Mud,Drilling Mud,Appalachian, 68.16 , 105.52 , 191.79 ,Normalized Price
12/1/2018,Drilling Mud,Drilling Mud,Appalachian, 65.65 , 101.50 , 176.97 ,Normalized Price
1/1/2019,Drilling Mud,Drilling Mud,Appalachian, 62.45 , 91.71 , 158.00 ,Normalized Price
2/1/2019,Drilling Mud,Drilling Mud,Appalachian, 64.41 , 115.43 , 188.98 ,Normalized Price
3/1/2019,Drilling Mud,Drilling Mud,Appalachian, 67.30 , 109.45 , 188.34 ,Normalized Price
4/1/2019,Drilling Mud,Drilling Mud,Appalachian, 66.73 , 116.40 , 192.15 ,Normalized Price
5/1/2019,Drilling Mud,Drilling Mud,Appalachian, 67.65 , 118.22 , 194.92 ,Normalized Price
6/1/2019,Drilling Mud,Drilling Mud,Appalachian, 68.70 , 122.27 , 189.34 ,Normalized Price
7/1/2019,Drilling Mud,Drilling Mud,Appalachian, 64.27 , 104.13 , 185.54 ,Normalized Price
8/1/2019,Drilling Mud,Drilling Mud,Appalachian, 63.50 , 101.68 , 242.35 ,Normalized Price
9/1/2019,Drilling Mud,Drilling Mud,Appalachian, 71.35 , 157.15 , 310.82 ,Normalized Price
10/1/2019,Drilling Mud,Drilling Mud,Appalachian, 72.12 , 155.92 , 377.16 ,Normalized Price
11/1/2019,Drilling Mud,Drilling Mud,Appalachian, 99.02 , 205.36 , 398.63 ,Normalized Price
12/1/2019,Drilling Mud,Drilling Mud,Appalachian, 122.29 , 286.88 , 431.26 ,Normalized Price
1/1/2020,Drilling Mud,Drilling Mud,Appalachian, 116.16 , 292.28 , 448.71 ,Normalized Price
2/1/2020,Drilling Mud,Drilling Mud,Appalachian, 140.15 , 317.74 , 461.41 ,Normalized Price
3/1/2020,Drilling Mud,Drilling Mud,Appalachian, 121.67 , 283.80 , 445.75 ,Normalized Price
4/1/2020,Drilling Mud,Drilling Mud,Appalachian, 107.07 , 287.62 , 462.87 ,Normalized Price
5/1/2020,Drilling Mud,Drilling Mud,Appalachian, 101.41 , 266.60 , 497.10 ,Normalized Price
6/1/2020,Drilling Mud,Drilling Mud,Appalachian, 98.45 , 255.98 , 510.49 ,Normalized Price
7/1/2020,Drilling Mud,Drilling Mud,Appalachian, 95.04 , 254.52 , 485.78 ,Normalized Price
8/1/2020,Drilling Mud,Drilling Mud,Appalachian, 105.81 , 264.10 , 494.72 ,Normalized Price
9/1/2020,Drilling Mud,Drilling Mud,Appalachian, 97.82 , 236.43 , 533.01 ,Normalized Price
10/1/2020,Drilling Mud,Drilling Mud,Appalachian, 108.01 , 263.36 , 563.83 ,Normalized Price
11/1/2020,Drilling Mud,Drilling Mud,Appalachian, 115.50 , 275.10 , 569.06 ,Normalized Price
